yueyiran@DESKTOP-OHHDFET:/mnt/c/Users/lenovo/final-src-osc10e/final-src-osc10e/ch10$ sh test.sh
Compiling
Running vm
Comparing with correct.txt
1,1000c1,1000
< Virtual_Address: 38772, Physical_Address: 46964, Value: 0
< Virtual_Address: 58149, Physical_Address: 34085, Value: 0
< Virtual_Address: 7196, Physical_Address: 43036, Value: 0
< Virtual_Address: 9123, Physical_Address: 48291, Value: -24
< Virtual_Address: 7491, Physical_Address: 6211, Value: 80
< Virtual_Address: 62616, Physical_Address: 408, Value: 0
< Virtual_Address: 15436, Physical_Address: 31820, Value: 0
< Virtual_Address: 17491, Physical_Address: 41043, Value: 20
< Virtual_Address: 53656, Physical_Address: 920, Value: 0
< Virtual_Address: 26449, Physical_Address: 24401, Value: 0
< Virtual_Address: 34935, Physical_Address: 26743, Value: 29
< Virtual_Address: 19864, Physical_Address: 36504, Value: 0
< Virtual_Address: 51388, Physical_Address: 32700, Value: 0
< Virtual_Address: 15155, Physical_Address: 32307, Value: -52
< Virtual_Address: 64775, Physical_Address: 2055, Value: 65
< Virtual_Address: 47969, Physical_Address: 25697, Value: 0
< Virtual_Address: 16315, Physical_Address: 55995, Value: -18
< Virtual_Address: 1342, Physical_Address: 51518, Value: 1
< Virtual_Address: 51185, Physical_Address: 42993, Value: 0
< Virtual_Address: 6043, Physical_Address: 9371, Value: -26
< Virtual_Address: 21398, Physical_Address: 9110, Value: 20
< Virtual_Address: 3273, Physical_Address: 40393, Value: 0
< Virtual_Address: 9370, Physical_Address: 22938, Value: 9
< Virtual_Address: 35463, Physical_Address: 56199, Value: -95
< Virtual_Address: 28205, Physical_Address: 34861, Value: 0
< Virtual_Address: 2351, Physical_Address: 4655, Value: 75
< Virtual_Address: 28999, Physical_Address: 16455, Value: 81
< Virtual_Address: 47699, Physical_Address: 56403, Value: -108
< Virtual_Address: 46870, Physical_Address: 19734, Value: 45
< Virtual_Address: 22311, Physical_Address: 11303, Value: -55
< Virtual_Address: 22124, Physical_Address: 56684, Value: 0
< Virtual_Address: 22427, Physical_Address: 11419, Value: -26
< Virtual_Address: 49344, Physical_Address: 8640, Value: 0
< Virtual_Address: 23224, Physical_Address: 36024, Value: 0
< Virtual_Address: 5514, Physical_Address: 21642, Value: 5
< Virtual_Address: 20504, Physical_Address: 56856, Value: 0
< Virtual_Address: 376, Physical_Address: 57208, Value: 0
< Virtual_Address: 2014, Physical_Address: 33246, Value: 1
< Virtual_Address: 38700, Physical_Address: 46892, Value: 0
< Virtual_Address: 13098, Physical_Address: 44330, Value: 12
< Virtual_Address: 62435, Physical_Address: 24035, Value: -8
< Virtual_Address: 48046, Physical_Address: 25774, Value: 46
< Virtual_Address: 63464, Physical_Address: 17128, Value: 0
< Virtual_Address: 12798, Physical_Address: 31230, Value: 12
< Virtual_Address: 51178, Physical_Address: 42986, Value: 49
< Virtual_Address: 8627, Physical_Address: 20147, Value: 108
< Virtual_Address: 27083, Physical_Address: 27083, Value: 114
< Virtual_Address: 47198, Physical_Address: 29790, Value: 46
< Virtual_Address: 44021, Physical_Address: 57589, Value: 0
< Virtual_Address: 32792, Physical_Address: 4120, Value: 0
< Virtual_Address: 43996, Physical_Address: 57564, Value: 0
< Virtual_Address: 41126, Physical_Address: 8870, Value: 40
< Virtual_Address: 64244, Physical_Address: 4596, Value: 0
< Virtual_Address: 37047, Physical_Address: 18359, Value: 45
< Virtual_Address: 60281, Physical_Address: 57721, Value: 0
< Virtual_Address: 52904, Physical_Address: 47784, Value: 0
< Virtual_Address: 7768, Physical_Address: 57944, Value: 0
< Virtual_Address: 55359, Physical_Address: 58175, Value: 15
< Virtual_Address: 3230, Physical_Address: 40350, Value: 3
< Virtual_Address: 44813, Physical_Address: 13069, Value: 0
< Virtual_Address: 4116, Physical_Address: 50708, Value: 0
< Virtual_Address: 65222, Physical_Address: 48582, Value: 63
< Virtual_Address: 28083, Physical_Address: 3507, Value: 108
< Virtual_Address: 60660, Physical_Address: 7412, Value: 0
< Virtual_Address: 39, Physical_Address: 58407, Value: 9
< Virtual_Address: 328, Physical_Address: 57160, Value: 0
< Virtual_Address: 47868, Physical_Address: 56572, Value: 0
< Virtual_Address: 13009, Physical_Address: 30417, Value: 0
< Virtual_Address: 22378, Physical_Address: 11370, Value: 21
< Virtual_Address: 39304, Physical_Address: 55688, Value: 0
< Virtual_Address: 11171, Physical_Address: 40099, Value: -24
< Virtual_Address: 8079, Physical_Address: 33935, Value: -29
< Virtual_Address: 52879, Physical_Address: 47759, Value: -93
< Virtual_Address: 5123, Physical_Address: 15107, Value: 0
< Virtual_Address: 4356, Physical_Address: 58628, Value: 0
< Virtual_Address: 45745, Physical_Address: 7857, Value: 0
< Virtual_Address: 32952, Physical_Address: 4280, Value: 0
< Virtual_Address: 4657, Physical_Address: 27697, Value: 0
< Virtual_Address: 24142, Physical_Address: 33614, Value: 23
< Virtual_Address: 23319, Physical_Address: 20503, Value: -59
< Virtual_Address: 13607, Physical_Address: 53031, Value: 73
< Virtual_Address: 46304, Physical_Address: 50144, Value: 0
< Virtual_Address: 17677, Physical_Address: 9741, Value: 0
< Virtual_Address: 59691, Physical_Address: 47403, Value: 74
< Virtual_Address: 50967, Physical_Address: 42775, Value: -59
< Virtual_Address: 7817, Physical_Address: 57993, Value: 0
< Virtual_Address: 8545, Physical_Address: 20065, Value: 0
< Virtual_Address: 55297, Physical_Address: 58113, Value: 0
< Virtual_Address: 52954, Physical_Address: 47834, Value: 51
< Virtual_Address: 39720, Physical_Address: 38184, Value: 0
< Virtual_Address: 18455, Physical_Address: 5399, Value: 5
< Virtual_Address: 30349, Physical_Address: 59021, Value: 0
< Virtual_Address: 63270, Physical_Address: 16934, Value: 61
< Virtual_Address: 27156, Physical_Address: 28692, Value: 0
< Virtual_Address: 20614, Physical_Address: 56966, Value: 20
< Virtual_Address: 19372, Physical_Address: 14252, Value: 0
< Virtual_Address: 48689, Physical_Address: 32817, Value: 0
< Virtual_Address: 49386, Physical_Address: 8682, Value: 48
< Virtual_Address: 50584, Physical_Address: 18584, Value: 0
< Virtual_Address: 51936, Physical_Address: 27360, Value: 0
< Virtual_Address: 34705, Physical_Address: 18065, Value: 0
< Virtual_Address: 13653, Physical_Address: 53077, Value: 0
< Virtual_Address: 50077, Physical_Address: 59293, Value: 0
< Virtual_Address: 54518, Physical_Address: 19446, Value: 53
< Virtual_Address: 41482, Physical_Address: 41738, Value: 40
< Virtual_Address: 4169, Physical_Address: 50761, Value: 0
< Virtual_Address: 36118, Physical_Address: 54550, Value: 35
< Virtual_Address: 9584, Physical_Address: 59504, Value: 0
< Virtual_Address: 18490, Physical_Address: 5434, Value: 18
< Virtual_Address: 55420, Physical_Address: 58236, Value: 0
< Virtual_Address: 5708, Physical_Address: 52044, Value: 0
< Virtual_Address: 23506, Physical_Address: 20690, Value: 22
< Virtual_Address: 15391, Physical_Address: 31775, Value: 7
< Virtual_Address: 36368, Physical_Address: 14352, Value: 0
< Virtual_Address: 38976, Physical_Address: 3904, Value: 0
< Virtual_Address: 50406, Physical_Address: 14054, Value: 49
< Virtual_Address: 49236, Physical_Address: 8532, Value: 0
< Virtual_Address: 65035, Physical_Address: 48395, Value: -126
< Virtual_Address: 30120, Physical_Address: 680, Value: 0
< Virtual_Address: 62551, Physical_Address: 343, Value: 21
< Virtual_Address: 46809, Physical_Address: 55513, Value: 0
< Virtual_Address: 21687, Physical_Address: 52407, Value: 45
< Virtual_Address: 53839, Physical_Address: 54095, Value: -109
< Virtual_Address: 2098, Physical_Address: 35122, Value: 2
< Virtual_Address: 12364, Physical_Address: 45132, Value: 0
< Virtual_Address: 45366, Physical_Address: 45878, Value: 44
< Virtual_Address: 50437, Physical_Address: 18437, Value: 0
< Virtual_Address: 36675, Physical_Address: 35651, Value: -48
< Virtual_Address: 55382, Physical_Address: 58198, Value: 54
< Virtual_Address: 11846, Physical_Address: 59718, Value: 11
< Virtual_Address: 49127, Physical_Address: 50663, Value: -7
< Virtual_Address: 19900, Physical_Address: 36540, Value: 0
< Virtual_Address: 20554, Physical_Address: 56906, Value: 20
< Virtual_Address: 19219, Physical_Address: 14099, Value: -60
< Virtual_Address: 51483, Physical_Address: 15899, Value: 70
< Virtual_Address: 58090, Physical_Address: 3306, Value: 56
< Virtual_Address: 39074, Physical_Address: 4002, Value: 38
< Virtual_Address: 16060, Physical_Address: 21180, Value: 0
< Virtual_Address: 10447, Physical_Address: 14799, Value: 51
< Virtual_Address: 54169, Physical_Address: 51865, Value: 0
< Virtual_Address: 20634, Physical_Address: 56986, Value: 20
< Virtual_Address: 57555, Physical_Address: 38099, Value: 52
< Virtual_Address: 61210, Physical_Address: 42266, Value: 59
< Virtual_Address: 269, Physical_Address: 57101, Value: 0
< Virtual_Address: 33154, Physical_Address: 53634, Value: 32
< Virtual_Address: 64487, Physical_Address: 5095, Value: -7
< Virtual_Address: 61223, Physical_Address: 42279, Value: -55
< Virtual_Address: 47292, Physical_Address: 29884, Value: 0
< Virtual_Address: 21852, Physical_Address: 24156, Value: 0
< Virtual_Address: 5281, Physical_Address: 15265, Value: 0
< Virtual_Address: 45912, Physical_Address: 51032, Value: 0
< Virtual_Address: 32532, Physical_Address: 9492, Value: 0
< Virtual_Address: 63067, Physical_Address: 22107, Value: -106
< Virtual_Address: 41683, Physical_Address: 41939, Value: -76
< Virtual_Address: 20981, Physical_Address: 39157, Value: 0
< Virtual_Address: 33881, Physical_Address: 42073, Value: 0
< Virtual_Address: 41785, Physical_Address: 38713, Value: 0
< Virtual_Address: 4580, Physical_Address: 58852, Value: 0
< Virtual_Address: 41389, Physical_Address: 25005, Value: 0
< Virtual_Address: 28572, Physical_Address: 28060, Value: 0
< Virtual_Address: 782, Physical_Address: 7950, Value: 0
< Virtual_Address: 30273, Physical_Address: 58945, Value: 0
< Virtual_Address: 62267, Physical_Address: 23867, Value: -50
< Virtual_Address: 17922, Physical_Address: 18690, Value: 17
< Virtual_Address: 63238, Physical_Address: 16902, Value: 61
< Virtual_Address: 3308, Physical_Address: 40428, Value: 0
< Virtual_Address: 26545, Physical_Address: 24497, Value: 0
< Virtual_Address: 44395, Physical_Address: 44907, Value: 90
< Virtual_Address: 39120, Physical_Address: 4048, Value: 0
< Virtual_Address: 21706, Physical_Address: 52426, Value: 21
< Virtual_Address: 7144, Physical_Address: 26600, Value: 0
< Virtual_Address: 30244, Physical_Address: 58916, Value: 0
< Virtual_Address: 3725, Physical_Address: 10125, Value: 0
< Virtual_Address: 54632, Physical_Address: 48744, Value: 0
< Virtual_Address: 30574, Physical_Address: 16238, Value: 29
< Virtual_Address: 8473, Physical_Address: 19993, Value: 0
< Virtual_Address: 12386, Physical_Address: 45154, Value: 12
< Virtual_Address: 41114, Physical_Address: 8858, Value: 40
< Virtual_Address: 57930, Physical_Address: 3146, Value: 56
< Virtual_Address: 15341, Physical_Address: 32493, Value: 0
< Virtual_Address: 15598, Physical_Address: 31982, Value: 15
< Virtual_Address: 59922, Physical_Address: 10514, Value: 58
< Virtual_Address: 18226, Physical_Address: 2354, Value: 17
< Virtual_Address: 48162, Physical_Address: 17698, Value: 47
< Virtual_Address: 41250, Physical_Address: 24866, Value: 40
< Virtual_Address: 1512, Physical_Address: 51688, Value: 0
< Virtual_Address: 2546, Physical_Address: 4850, Value: 2
< Virtual_Address: 41682, Physical_Address: 41938, Value: 40
< Virtual_Address: 322, Physical_Address: 57154, Value: 0
< Virtual_Address: 880, Physical_Address: 8048, Value: 0
< Virtual_Address: 20891, Physical_Address: 39067, Value: 102
< Virtual_Address: 56604, Physical_Address: 13340, Value: 0
< Virtual_Address: 40166, Physical_Address: 1254, Value: 39
< Virtual_Address: 26791, Physical_Address: 42663, Value: 41
< Virtual_Address: 44560, Physical_Address: 11024, Value: 0
< Virtual_Address: 38698, Physical_Address: 46890, Value: 37
< Virtual_Address: 64127, Physical_Address: 4479, Value: -97
< Virtual_Address: 15028, Physical_Address: 24756, Value: 0
< Virtual_Address: 38669, Physical_Address: 46861, Value: 0
< Virtual_Address: 45637, Physical_Address: 7749, Value: 0
< Virtual_Address: 43151, Physical_Address: 17551, Value: 35
< Virtual_Address: 9465, Physical_Address: 23033, Value: 0
< Virtual_Address: 2498, Physical_Address: 4802, Value: 2
< Virtual_Address: 13978, Physical_Address: 31386, Value: 13
< Virtual_Address: 16326, Physical_Address: 56006, Value: 15
< Virtual_Address: 51442, Physical_Address: 32754, Value: 50
< Virtual_Address: 34845, Physical_Address: 26653, Value: 0
< Virtual_Address: 63667, Physical_Address: 28339, Value: 44
< Virtual_Address: 39370, Physical_Address: 55754, Value: 38
< Virtual_Address: 55671, Physical_Address: 60023, Value: 93
< Virtual_Address: 64496, Physical_Address: 5104, Value: 0
< Virtual_Address: 7767, Physical_Address: 57943, Value: -107
< Virtual_Address: 6283, Physical_Address: 7563, Value: 34
< Virtual_Address: 55884, Physical_Address: 34636, Value: 0
< Virtual_Address: 61103, Physical_Address: 6063, Value: -85
< Virtual_Address: 10184, Physical_Address: 60360, Value: 0
< Virtual_Address: 39543, Physical_Address: 43383, Value: -99
< Virtual_Address: 9555, Physical_Address: 59475, Value: 84
< Virtual_Address: 13963, Physical_Address: 31371, Value: -94
< Virtual_Address: 58975, Physical_Address: 14943, Value: -105
< Virtual_Address: 19537, Physical_Address: 22609, Value: 0
< Virtual_Address: 6101, Physical_Address: 9429, Value: 0
< Virtual_Address: 41421, Physical_Address: 25037, Value: 0
< Virtual_Address: 45502, Physical_Address: 46014, Value: 44
< Virtual_Address: 29328, Physical_Address: 37008, Value: 0
< Virtual_Address: 8149, Physical_Address: 34005, Value: 0
< Virtual_Address: 25450, Physical_Address: 60522, Value: 24
< Virtual_Address: 58944, Physical_Address: 14912, Value: 0
< Virtual_Address: 50666, Physical_Address: 18666, Value: 49
< Virtual_Address: 23084, Physical_Address: 35884, Value: 0
< Virtual_Address: 36468, Physical_Address: 14452, Value: 0
< Virtual_Address: 33645, Physical_Address: 60781, Value: 0
< Virtual_Address: 25002, Physical_Address: 52650, Value: 24
< Virtual_Address: 53715, Physical_Address: 979, Value: 116
< Virtual_Address: 60173, Physical_Address: 57613, Value: 0
< Virtual_Address: 46354, Physical_Address: 50194, Value: 45
< Virtual_Address: 4708, Physical_Address: 27748, Value: 0
< Virtual_Address: 28208, Physical_Address: 34864, Value: 0
< Virtual_Address: 58844, Physical_Address: 55260, Value: 0
< Virtual_Address: 22173, Physical_Address: 56733, Value: 0
< Virtual_Address: 8535, Physical_Address: 20055, Value: 85
< Virtual_Address: 42261, Physical_Address: 10773, Value: 0
< Virtual_Address: 29687, Physical_Address: 49655, Value: -3
< Virtual_Address: 37799, Physical_Address: 29351, Value: -23
< Virtual_Address: 22566, Physical_Address: 2854, Value: 22
< Virtual_Address: 62520, Physical_Address: 312, Value: 0
< Virtual_Address: 4098, Physical_Address: 50690, Value: 4
< Virtual_Address: 47999, Physical_Address: 25727, Value: -33
< Virtual_Address: 49660, Physical_Address: 45564, Value: 0
< Virtual_Address: 37063, Physical_Address: 18375, Value: 49
< Virtual_Address: 41856, Physical_Address: 38784, Value: 0
< Virtual_Address: 5417, Physical_Address: 21545, Value: 0
< Virtual_Address: 48856, Physical_Address: 32984, Value: 0
< Virtual_Address: 10682, Physical_Address: 27578, Value: 10
< Virtual_Address: 22370, Physical_Address: 11362, Value: 21
< Virtual_Address: 63281, Physical_Address: 16945, Value: 0
< Virtual_Address: 62452, Physical_Address: 24052, Value: 0
< Virtual_Address: 50532, Physical_Address: 18532, Value: 0
< Virtual_Address: 9022, Physical_Address: 48190, Value: 8
< Virtual_Address: 59300, Physical_Address: 10404, Value: 0
< Virtual_Address: 58660, Physical_Address: 55076, Value: 0
< Virtual_Address: 56401, Physical_Address: 51281, Value: 0
< Virtual_Address: 8518, Physical_Address: 20038, Value: 8
< Virtual_Address: 63066, Physical_Address: 22106, Value: 61
< Virtual_Address: 63250, Physical_Address: 16914, Value: 61
< Virtual_Address: 48592, Physical_Address: 2000, Value: 0
< Virtual_Address: 28771, Physical_Address: 1379, Value: 24
< Virtual_Address: 37673, Physical_Address: 29225, Value: 0
< Virtual_Address: 60776, Physical_Address: 23656, Value: 0
< Virtual_Address: 56438, Physical_Address: 51318, Value: 55
< Virtual_Address: 60424, Physical_Address: 7176, Value: 0
< Virtual_Address: 39993, Physical_Address: 1081, Value: 0
< Virtual_Address: 56004, Physical_Address: 34756, Value: 0
< Virtual_Address: 59002, Physical_Address: 14970, Value: 57
< Virtual_Address: 33982, Physical_Address: 42174, Value: 33
< Virtual_Address: 25498, Physical_Address: 60570, Value: 24
< Virtual_Address: 57047, Physical_Address: 37591, Value: -75
< Virtual_Address: 1401, Physical_Address: 51577, Value: 0
< Virtual_Address: 15130, Physical_Address: 32282, Value: 14
< Virtual_Address: 42960, Physical_Address: 19664, Value: 0
< Virtual_Address: 61827, Physical_Address: 22403, Value: 96
< Virtual_Address: 32442, Physical_Address: 7098, Value: 31
< Virtual_Address: 64304, Physical_Address: 4912, Value: 0
< Virtual_Address: 30273, Physical_Address: 58945, Value: 0
< Virtual_Address: 38082, Physical_Address: 37314, Value: 37
< Virtual_Address: 22404, Physical_Address: 11396, Value: 0
< Virtual_Address: 3808, Physical_Address: 10208, Value: 0
< Virtual_Address: 16883, Physical_Address: 48115, Value: 124
< Virtual_Address: 23111, Physical_Address: 35911, Value: -111
< Virtual_Address: 62417, Physical_Address: 24017, Value: 0
< Virtual_Address: 60364, Physical_Address: 57804, Value: 0
< Virtual_Address: 4542, Physical_Address: 58814, Value: 4
< Virtual_Address: 14829, Physical_Address: 33517, Value: 0
< Virtual_Address: 44964, Physical_Address: 13220, Value: 0
< Virtual_Address: 33924, Physical_Address: 42116, Value: 0
< Virtual_Address: 2141, Physical_Address: 35165, Value: 0
< Virtual_Address: 19245, Physical_Address: 14125, Value: 0
< Virtual_Address: 47168, Physical_Address: 29760, Value: 0
< Virtual_Address: 24048, Physical_Address: 39664, Value: 0
< Virtual_Address: 1022, Physical_Address: 8190, Value: 0
< Virtual_Address: 23075, Physical_Address: 35875, Value: -120
< Virtual_Address: 24888, Physical_Address: 52536, Value: 0
< Virtual_Address: 49247, Physical_Address: 8543, Value: 23
< Virtual_Address: 4900, Physical_Address: 13604, Value: 0
< Virtual_Address: 22656, Physical_Address: 2944, Value: 0
< Virtual_Address: 34117, Physical_Address: 60997, Value: 0
< Virtual_Address: 55555, Physical_Address: 59907, Value: 64
< Virtual_Address: 48947, Physical_Address: 50483, Value: -52
< Virtual_Address: 59533, Physical_Address: 25997, Value: 0
< Virtual_Address: 21312, Physical_Address: 9024, Value: 0
< Virtual_Address: 21415, Physical_Address: 9127, Value: -23
< Virtual_Address: 813, Physical_Address: 7981, Value: 0
< Virtual_Address: 19419, Physical_Address: 14299, Value: -10
< Virtual_Address: 1999, Physical_Address: 33231, Value: -13
< Virtual_Address: 20155, Physical_Address: 40635, Value: -82
< Virtual_Address: 21521, Physical_Address: 52241, Value: 0
< Virtual_Address: 13670, Physical_Address: 53094, Value: 13
< Virtual_Address: 19289, Physical_Address: 14169, Value: 0
< Virtual_Address: 58483, Physical_Address: 15475, Value: 28
< Virtual_Address: 41318, Physical_Address: 24934, Value: 40
< Virtual_Address: 16151, Physical_Address: 55831, Value: -59
< Virtual_Address: 13611, Physical_Address: 53035, Value: 74
< Virtual_Address: 21514, Physical_Address: 52234, Value: 21
< Virtual_Address: 13499, Physical_Address: 36283, Value: 46
< Virtual_Address: 45583, Physical_Address: 7695, Value: -125
< Virtual_Address: 49013, Physical_Address: 50549, Value: 0
< Virtual_Address: 64843, Physical_Address: 2123, Value: 82
< Virtual_Address: 63485, Physical_Address: 17149, Value: 0
< Virtual_Address: 38697, Physical_Address: 46889, Value: 0
< Virtual_Address: 59188, Physical_Address: 10292, Value: 0
< Virtual_Address: 24593, Physical_Address: 38417, Value: 0
< Virtual_Address: 57641, Physical_Address: 61225, Value: 0
< Virtual_Address: 36524, Physical_Address: 14508, Value: 0
< Virtual_Address: 56980, Physical_Address: 37524, Value: 0
< Virtual_Address: 36810, Physical_Address: 35786, Value: 35
< Virtual_Address: 6096, Physical_Address: 9424, Value: 0
< Virtual_Address: 11070, Physical_Address: 39998, Value: 10
< Virtual_Address: 60124, Physical_Address: 10716, Value: 0
< Virtual_Address: 37576, Physical_Address: 21448, Value: 0
< Virtual_Address: 15096, Physical_Address: 24824, Value: 0
< Virtual_Address: 45247, Physical_Address: 49087, Value: 47
< Virtual_Address: 32783, Physical_Address: 4111, Value: 3
< Virtual_Address: 58390, Physical_Address: 15382, Value: 57
< Virtual_Address: 60873, Physical_Address: 23753, Value: 0
< Virtual_Address: 23719, Physical_Address: 54951, Value: 41
< Virtual_Address: 24385, Physical_Address: 1601, Value: 0
< Virtual_Address: 22307, Physical_Address: 11299, Value: -56
< Virtual_Address: 17375, Physical_Address: 61663, Value: -9
< Virtual_Address: 15990, Physical_Address: 21110, Value: 15
< Virtual_Address: 20526, Physical_Address: 56878, Value: 20
< Virtual_Address: 25904, Physical_Address: 36656, Value: 0
< Virtual_Address: 42224, Physical_Address: 46320, Value: 0
< Virtual_Address: 9311, Physical_Address: 22879, Value: 23
< Virtual_Address: 7862, Physical_Address: 58038, Value: 7
< Virtual_Address: 3835, Physical_Address: 10235, Value: -66
< Virtual_Address: 30535, Physical_Address: 16199, Value: -47
< Virtual_Address: 65179, Physical_Address: 48539, Value: -90
< Virtual_Address: 57387, Physical_Address: 37931, Value: 10
< Virtual_Address: 63579, Physical_Address: 28251, Value: 22
< Virtual_Address: 4946, Physical_Address: 13650, Value: 4
< Virtual_Address: 9037, Physical_Address: 48205, Value: 0
< Virtual_Address: 61033, Physical_Address: 5993, Value: 0
< Virtual_Address: 55543, Physical_Address: 58359, Value: 61
< Virtual_Address: 50361, Physical_Address: 14009, Value: 0
< Virtual_Address: 6480, Physical_Address: 29008, Value: 0
< Virtual_Address: 14042, Physical_Address: 31450, Value: 13
< Virtual_Address: 21531, Physical_Address: 52251, Value: 6
< Virtual_Address: 39195, Physical_Address: 55579, Value: 70
< Virtual_Address: 37511, Physical_Address: 21383, Value: -95
< Virtual_Address: 23696, Physical_Address: 54928, Value: 0
< Virtual_Address: 27440, Physical_Address: 15664, Value: 0
< Virtual_Address: 28201, Physical_Address: 34857, Value: 0
< Virtual_Address: 23072, Physical_Address: 35872, Value: 0
< Virtual_Address: 7814, Physical_Address: 57990, Value: 7
< Virtual_Address: 6552, Physical_Address: 29080, Value: 0
< Virtual_Address: 43637, Physical_Address: 12661, Value: 0
< Virtual_Address: 35113, Physical_Address: 39721, Value: 0
< Virtual_Address: 34890, Physical_Address: 26698, Value: 34
< Virtual_Address: 61297, Physical_Address: 42353, Value: 0
< Virtual_Address: 45633, Physical_Address: 7745, Value: 0
< Virtual_Address: 61431, Physical_Address: 42487, Value: -3
< Virtual_Address: 46032, Physical_Address: 51152, Value: 0
< Virtual_Address: 18774, Physical_Address: 61782, Value: 18
< Virtual_Address: 62991, Physical_Address: 22031, Value: -125
< Virtual_Address: 28059, Physical_Address: 3483, Value: 102
< Virtual_Address: 35229, Physical_Address: 39837, Value: 0
< Virtual_Address: 51230, Physical_Address: 32542, Value: 50
< Virtual_Address: 14405, Physical_Address: 5701, Value: 0
< Virtual_Address: 52242, Physical_Address: 46610, Value: 51
< Virtual_Address: 43153, Physical_Address: 17553, Value: 0
< Virtual_Address: 2709, Physical_Address: 53909, Value: 0
< Virtual_Address: 47963, Physical_Address: 25691, Value: -42
< Virtual_Address: 36943, Physical_Address: 18255, Value: 19
< Virtual_Address: 54066, Physical_Address: 51762, Value: 52
< Virtual_Address: 10054, Physical_Address: 60230, Value: 9
< Virtual_Address: 43051, Physical_Address: 17451, Value: 10
< Virtual_Address: 11525, Physical_Address: 41477, Value: 0
< Virtual_Address: 17684, Physical_Address: 9748, Value: 0
< Virtual_Address: 41681, Physical_Address: 41937, Value: 0
< Virtual_Address: 27883, Physical_Address: 44267, Value: 58
< Virtual_Address: 56909, Physical_Address: 37453, Value: 0
< Virtual_Address: 45772, Physical_Address: 7884, Value: 0
< Virtual_Address: 27496, Physical_Address: 15720, Value: 0
< Virtual_Address: 46842, Physical_Address: 55546, Value: 45
< Virtual_Address: 38734, Physical_Address: 46926, Value: 37
< Virtual_Address: 28972, Physical_Address: 16428, Value: 0
< Virtual_Address: 59684, Physical_Address: 47396, Value: 0
< Virtual_Address: 11384, Physical_Address: 54392, Value: 0
< Virtual_Address: 21018, Physical_Address: 37658, Value: 20
< Virtual_Address: 2192, Physical_Address: 35216, Value: 0
< Virtual_Address: 18384, Physical_Address: 2512, Value: 0
< Virtual_Address: 13464, Physical_Address: 36248, Value: 0
< Virtual_Address: 31018, Physical_Address: 61994, Value: 30
< Virtual_Address: 62958, Physical_Address: 28654, Value: 61
< Virtual_Address: 30611, Physical_Address: 16275, Value: -28
< Virtual_Address: 1913, Physical_Address: 33145, Value: 0
< Virtual_Address: 18904, Physical_Address: 61912, Value: 0
< Virtual_Address: 26773, Physical_Address: 42645, Value: 0
< Virtual_Address: 55491, Physical_Address: 58307, Value: 48
< Virtual_Address: 21899, Physical_Address: 24203, Value: 98
< Virtual_Address: 64413, Physical_Address: 5021, Value: 0
< Virtual_Address: 47134, Physical_Address: 29726, Value: 46
< Virtual_Address: 23172, Physical_Address: 35972, Value: 0
< Virtual_Address: 7262, Physical_Address: 43102, Value: 7
< Virtual_Address: 12705, Physical_Address: 31137, Value: 0
< Virtual_Address: 7522, Physical_Address: 6242, Value: 7
< Virtual_Address: 58815, Physical_Address: 55231, Value: 111
< Virtual_Address: 34916, Physical_Address: 26724, Value: 0
< Virtual_Address: 3802, Physical_Address: 10202, Value: 3
< Virtual_Address: 58008, Physical_Address: 3224, Value: 0
< Virtual_Address: 1239, Physical_Address: 40919, Value: 53
< Virtual_Address: 63947, Physical_Address: 21963, Value: 114
< Virtual_Address: 381, Physical_Address: 57213, Value: 0
< Virtual_Address: 60734, Physical_Address: 23614, Value: 59
< Virtual_Address: 48769, Physical_Address: 32897, Value: 0
< Virtual_Address: 41938, Physical_Address: 38866, Value: 40
< Virtual_Address: 38025, Physical_Address: 37257, Value: 0
< Virtual_Address: 55099, Physical_Address: 5179, Value: -50
< Virtual_Address: 56691, Physical_Address: 13427, Value: 92
< Virtual_Address: 39530, Physical_Address: 43370, Value: 38
< Virtual_Address: 59003, Physical_Address: 14971, Value: -98
< Virtual_Address: 6029, Physical_Address: 9357, Value: 0
< Virtual_Address: 20920, Physical_Address: 39096, Value: 0
< Virtual_Address: 8077, Physical_Address: 33933, Value: 0
< Virtual_Address: 42633, Physical_Address: 20873, Value: 0
< Virtual_Address: 17443, Physical_Address: 40995, Value: 8
< Virtual_Address: 53570, Physical_Address: 834, Value: 52
< Virtual_Address: 22833, Physical_Address: 52785, Value: 0
< Virtual_Address: 3782, Physical_Address: 10182, Value: 3
< Virtual_Address: 47758, Physical_Address: 56462, Value: 46
< Virtual_Address: 22136, Physical_Address: 56696, Value: 0
< Virtual_Address: 22427, Physical_Address: 11419, Value: -26
< Virtual_Address: 23867, Physical_Address: 39483, Value: 78
< Virtual_Address: 59968, Physical_Address: 10560, Value: 0
< Virtual_Address: 62166, Physical_Address: 62422, Value: 60
< Virtual_Address: 6972, Physical_Address: 26428, Value: 0
< Virtual_Address: 63684, Physical_Address: 28356, Value: 0
< Virtual_Address: 46388, Physical_Address: 50228, Value: 0
< Virtual_Address: 41942, Physical_Address: 38870, Value: 40
< Virtual_Address: 36524, Physical_Address: 14508, Value: 0
< Virtual_Address: 9323, Physical_Address: 22891, Value: 26
< Virtual_Address: 31114, Physical_Address: 62090, Value: 30
< Virtual_Address: 22345, Physical_Address: 11337, Value: 0
< Virtual_Address: 46463, Physical_Address: 50303, Value: 95
